	0	1	inside
776	69376724@N06	117639957@N06	False
777	69376724@N06	90125537@N03	False
778	69376724@N06	64810631@N05	False
779	69376724@N06	143276053@N02	False
780	69376724@N06	185492222@N03	False
781	69376724@N06	50315121@N05	False
782	69376724@N06	101518016@N05	False
783	69376724@N06	28228052@N00	False
784	69376724@N06	109236352@N02	False
785	69376724@N06	148719943@N08	False
786	69376724@N06	42758436@N05	False
787	69376724@N06	7328553@N03	False
788	69376724@N06	100408119@N04	False
789	69376724@N06	113143366@N07	False
790	69376724@N06	34791692@N05	False
791	69376724@N06	38386919@N07	False
792	69376724@N06	112463989@N03	False
793	69376724@N06	13903488@N07	False
794	69376724@N06	7611012@N04	False
795	69376724@N06	36381850@N05	False
796	69376724@N06	150864294@N06	False
797	69376724@N06	31052408@N04	False
798	69376724@N06	7565057@N08	False
799	69376724@N06	91030032@N03	False
800	69376724@N06	153779403@N05	False
801	69376724@N06	39925658@N06	False
802	69376724@N06	120605255@N07	False
803	69376724@N06	7647973@N07	False
804	69376724@N06	41789084@N00	False
805	69376724@N06	31603207@N03	False
806	69376724@N06	185534854@N02	False
807	69376724@N06	23744757@N00	False
808	69376724@N06	121253091@N02	False
809	69376724@N06	128431242@N04	False
810	69376724@N06	15182650@N00	False
811	69376724@N06	55753722@N02	False
812	69376724@N06	146698271@N05	False
813	69376724@N06	41429983@N06	False
814	69376724@N06	30548164@N00	False
815	69376724@N06	146090995@N04	False
816	69376724@N06	86777700@N05	False
817	69376724@N06	55610845@N05	False
818	69376724@N06	57872192@N06	False
819	69376724@N06	77243463@N04	False
820	69376724@N06	167091165@N07	False
821	69376724@N06	13864941@N00	False
822	69376724@N06	131847491@N03	False
823	69376724@N06	81669009@N00	False
824	69376724@N06	84130456@N07	False
825	69376724@N06	47798867@N06	False
826	69376724@N06	69663264@N03	False
827	69376724@N06	36996185@N02	False
828	69376724@N06	115098725@N07	False
829	69376724@N06	92627645@N06	False
830	69376724@N06	92400233@N03	False
831	69376724@N06	132876327@N03	False
832	69376724@N06	67041696@N08	False
833	69376724@N06	96128757@N08	False
834	69376724@N06	86051335@N04	False
835	69376724@N06	70181649@N02	False
836	69376724@N06	35518048@N03	False
837	69376724@N06	56946749@N00	False
838	69376724@N06	47941915@N05	False
839	69376724@N06	56568529@N06	False
840	69376724@N06	127939467@N04	False
841	69376724@N06	38093689@N03	False
842	69376724@N06	90410079@N07	False
843	69376724@N06	38181284@N06	False
844	69376724@N06	41988395@N03	False
845	69376724@N06	98777692@N05	False
846	69376724@N06	130724719@N05	False
847	69376724@N06	79716976@N05	False
848	69376724@N06	117569313@N05	False
849	69376724@N06	91979123@N00	False
850	69376724@N06	72842304@N04	False
851	69376724@N06	22638088@N04	False
852	69376724@N06	8191458@N05	False
853	69376724@N06	21210852@N06	False
854	123016824@N05	88562734@N00	False
855	123016824@N05	7905214@N04	False
856	123016824@N05	140284390@N04	False
857	123016824@N05	28771396@N07	False
858	123016824@N05	137454621@N08	False
859	123016824@N05	53880219@N02	False
860	123016824@N05	83973129@N04	False
861	123016824@N05	159869034@N02	False
862	123016824@N05	129309573@N04	False
863	123016824@N05	67383801@N02	False
864	123016824@N05	131455653@N06	False
865	123016824@N05	130714615@N02	False
866	123016824@N05	156922438@N02	False
867	123016824@N05	99770988@N06	False
868	123016824@N05	123914970@N08	False
869	123016824@N05	154637521@N04	False
870	123016824@N05	76980610@N08	False
871	123016824@N05	23988420@N07	False
872	123016824@N05	95292492@N07	False
873	123016824@N05	53157000@N07	False
874	123016824@N05	188833921@N04	False
875	123016824@N05	142877418@N03	False
876	123016824@N05	77439807@N04	False
877	123016824@N05	163757523@N02	False
878	123016824@N05	146290848@N02	False
879	123016824@N05	53548382@N08	False
880	123016824@N05	125216791@N07	False
881	123016824@N05	40707953@N03	False
882	123016824@N05	127243311@N05	False
883	123016824@N05	68319403@N00	False
884	123016824@N05	123840051@N05	False
885	123016824@N05	119605929@N03	False
886	123016824@N05	193004842@N06	False
887	123016824@N05	132626796@N05	False
888	123016824@N05	93058809@N02	False
889	123016824@N05	76982468@N05	False
890	123016824@N05	154997760@N04	False
891	123016824@N05	27889069@N00	False
892	123016824@N05	65681991@N03	False
893	123016824@N05	72345891@N02	False
894	123016824@N05	23826047@N05	False
895	123016824@N05	131956927@N07	False
896	123016824@N05	97039346@N03	False
897	123016824@N05	8320474@N08	False
898	123016824@N05	129372475@N06	False
899	123016824@N05	77114452@N03	False
900	123016824@N05	130497974@N02	False
901	123016824@N05	64348533@N08	False
902	123016824@N05	49370219@N07	False
903	123016824@N05	193829593@N03	False
904	123016824@N05	17039455@N00	False
905	123016824@N05	12190041@N02	False
906	123016824@N05	31471389@N07	False
907	123016824@N05	127280309@N03	False
908	123016824@N05	72997581@N02	False
909	123016824@N05	144479124@N04	False
910	123016824@N05	145623084@N08	False
911	123016824@N05	8632382@N08	False
912	123016824@N05	90165829@N05	False
913	123016824@N05	116779554@N04	False
914	123016824@N05	26450367@N04	False
915	123016824@N05	47767414@N02	False
916	123016824@N05	133634480@N06	False
917	123016824@N05	127514020@N08	False
918	123016824@N05	53474675@N06	False
919	123016824@N05	73916056@N04	False
920	123016824@N05	27940925@N07	False
921	123016824@N05	82579721@N08	False
922	123016824@N05	115107035@N06	False
923	123016824@N05	143470366@N06	False
924	123016824@N05	32053650@N03	False
925	123016824@N05	88671667@N06	False
926	123016824@N05	185079079@N08	False
927	123016824@N05	133755874@N03	False
928	123016824@N05	145089184@N04	False
929	123016824@N05	87845478@N07	False
930	123016824@N05	153042999@N04	False
931	123016824@N05	44218728@N04	False
932	123016824@N05	26235634@N06	False
933	123016824@N05	104115602@N04	False
934	123016824@N05	33257765@N08	False
935	123016824@N05	185331794@N02	False
936	123016824@N05	181725249@N06	False
937	123016824@N05	31327466@N07	False
938	123016824@N05	74056703@N06	False
939	123016824@N05	55002260@N05	False
940	123016824@N05	81475192@N06	False
941	123016824@N05	143742347@N04	False
942	123016824@N05	63489042@N04	False
943	123016824@N05	47309173@N06	False
944	123016824@N05	99064573@N08	False
945	123016824@N05	152028507@N08	False
946	123016824@N05	128958573@N07	False
947	123016824@N05	53649649@N04	False
948	123016824@N05	45653662@N06	False
949	123016824@N05	63133672@N04	False
950	123016824@N05	96205017@N00	False
951	123016824@N05	16863766@N06	False
952	123016824@N05	38101166@N04	False
953	123016824@N05	133835212@N03	False
954	123016824@N05	150839674@N04	False
955	123016824@N05	125635316@N07	False
956	123016824@N05	77409698@N02	False
957	123016824@N05	61108991@N00	False
958	123016824@N05	65728933@N00	False
959	123016824@N05	99845929@N08	False
960	123016824@N05	125780972@N06	False
961	123016824@N05	51063756@N03	False
962	123016824@N05	96143524@N06	False
963	123016824@N05	151024623@N08	False
964	123016824@N05	132588687@N08	False
965	123016824@N05	130373631@N05	False
966	123016824@N05	124525164@N07	False
967	123016824@N05	188523350@N02	False
968	123016824@N05	194207528@N05	False
969	123016824@N05	45358973@N04	False
970	123016824@N05	100496083@N02	False
971	123016824@N05	38133978@N08	False
972	123016824@N05	183548200@N02	False
973	123016824@N05	158209551@N07	False
974	123016824@N05	52598054@N03	False
975	123016824@N05	52957987@N03	False
976	123016824@N05	81483290@N05	False
977	123016824@N05	128218725@N02	False
978	123016824@N05	32656646@N05	False
979	123016824@N05	7992704@N05	False
980	123016824@N05	146056820@N07	False
981	123016824@N05	128721907@N02	False
982	123016824@N05	58202617@N04	False
983	123016824@N05	115331191@N02	False
984	123016824@N05	15140450@N04	False
985	123016824@N05	79752057@N00	False
986	123016824@N05	12002470@N02	False
987	123016824@N05	114712302@N04	False
988	123016824@N05	79083573@N04	False
989	123016824@N05	150079875@N07	False
990	123016824@N05	78362519@N03	False
991	123016824@N05	146920443@N08	False
992	123016824@N05	62470182@N06	False
993	123016824@N05	38330449@N05	False
994	123016824@N05	32664945@N03	False
995	123016824@N05	98751184@N06	False
996	123016824@N05	77403329@N06	False
997	123016824@N05	152873790@N02	False
998	123016824@N05	149960743@N05	False
999	123016824@N05	132500152@N04	False
1000	123016824@N05	123847674@N03	False
1001	123016824@N05	43752650@N00	False
1002	123016824@N05	129988097@N03	False
1003	123016824@N05	143892370@N04	False
1004	123016824@N05	107263820@N03	False
1005	123016824@N05	92732058@N02	False
1006	123016824@N05	129965706@N07	False
1007	123016824@N05	127074236@N08	False
1008	123016824@N05	188561327@N07	False
1009	123016824@N05	98156561@N02	False
1010	123016824@N05	189886292@N04	False
1011	123016824@N05	77891144@N06	False
1012	123016824@N05	98573289@N03	False
1013	123016824@N05	129623126@N08	False
1014	123016824@N05	78951402@N03	False
1015	123016824@N05	125672165@N08	False
1016	123016824@N05	125987988@N02	False
1017	123016824@N05	93580459@N08	False
1018	123016824@N05	61360141@N07	False
1019	123016824@N05	85713675@N08	False
1020	123016824@N05	100888331@N08	False
1021	123016824@N05	8040919@N06	False
1022	123016824@N05	64666180@N03	False
1023	123016824@N05	131029255@N08	False
1024	123016824@N05	123803422@N04	False
1025	123016824@N05	129458995@N04	False
1026	123016824@N05	128337028@N05	False
1027	123016824@N05	79644923@N07	False
1028	123016824@N05	125769163@N08	False
1029	123016824@N05	114902154@N05	False
1030	123016824@N05	43499552@N03	False
1031	123016824@N05	127979073@N04	False
1032	123016824@N05	123887131@N07	False
1033	123016824@N05	113571637@N06	False
1034	123016824@N05	53926777@N03	False
1035	123016824@N05	131648006@N02	False
1036	123016824@N05	24149205@N05	False
1037	123016824@N05	134632675@N07	False
1038	123016824@N05	54880604@N06	False
1039	123016824@N05	110372823@N05	False
1040	123016824@N05	32896099@N05	False
1041	123016824@N05	147809683@N08	False
1042	123016824@N05	131950320@N05	False
1043	123016824@N05	130574812@N06	False
1044	123016824@N05	27059934@N06	False
1045	123016824@N05	95929403@N02	False
1046	123016824@N05	155278248@N06	False
1047	123016824@N05	138311555@N05	False
1048	123016824@N05	126534838@N07	False
1049	123016824@N05	64139132@N06	False
1050	123016824@N05	138269684@N04	False
1051	123016824@N05	35309924@N08	False
1052	123016824@N05	50338794@N02	False
1053	123016824@N05	55248767@N05	False
1054	123016824@N05	137820831@N07	False
1055	123016824@N05	85228746@N03	False
1056	123016824@N05	116575428@N03	False
1057	123016824@N05	93066717@N06	False
1058	123016824@N05	153968316@N08	False
1059	123016824@N05	127099716@N05	False
1060	123016824@N05	9535010@N04	False
1061	123016824@N05	75847955@N07	False
1062	123016824@N05	159642150@N03	False
1063	123016824@N05	95218967@N04	False
1064	123016824@N05	84596852@N06	False
1065	123016824@N05	54797371@N06	False
1066	123016824@N05	185760435@N03	False
1067	123016824@N05	129365673@N05	False
1068	123016824@N05	82608031@N00	False
1069	123016824@N05	32604621@N05	False
1070	123016824@N05	134705923@N05	False
1071	123016824@N05	43742357@N03	False
1072	123016824@N05	134590705@N07	False
1073	123016824@N05	123634576@N06	False
1074	123016824@N05	12306079@N02	False
1075	123016824@N05	119113572@N02	False
1076	123016824@N05	108718116@N05	False
1077	123016824@N05	129260616@N08	False
1078	123016824@N05	137487902@N02	False
1079	123016824@N05	105058491@N02	False
1080	123016824@N05	113793959@N08	False
1081	123016824@N05	147746541@N05	False
1082	123016824@N05	33554817@N04	False
1083	123016824@N05	95512093@N05	False
1084	123016824@N05	43800497@N05	False
1085	123016824@N05	98067686@N06	False
1086	123016824@N05	44563719@N06	False
1087	123016824@N05	82777798@N03	False
1088	123016824@N05	120486313@N07	False
1089	123016824@N05	88468856@N00	False
1090	123016824@N05	48813672@N00	False
1091	123016824@N05	130171552@N04	False
1092	123016824@N05	154004988@N02	False
1093	123016824@N05	123901638@N06	False
1094	123016824@N05	124395832@N02	False
1095	123016824@N05	98226586@N03	False
1096	123016824@N05	89038291@N02	False
1097	123016824@N05	129390958@N07	False
1098	123016824@N05	82490606@N02	False
1099	123016824@N05	166782659@N03	False
1100	123016824@N05	145743352@N03	False
1101	123016824@N05	12167448@N05	False
1102	123016824@N05	34944810@N03	False
1103	123016824@N05	100581169@N05	False
1104	123016824@N05	129117471@N02	False
1105	123016824@N05	148703265@N07	False
1106	123016824@N05	51267018@N03	False
1107	123016824@N05	124535833@N07	False
1108	123016824@N05	167656467@N06	False
1109	123016824@N05	142324997@N08	False
1110	123016824@N05	129161764@N02	False
1111	123016824@N05	135487472@N07	False
1112	123016824@N05	138752302@N05	False
1113	123016824@N05	54872233@N00	False
1114	123016824@N05	140671816@N08	False
1115	123016824@N05	114738414@N05	False
1116	123016824@N05	126958916@N04	False
1117	123016824@N05	59784067@N05	False
1118	123016824@N05	45218031@N04	False
1119	123016824@N05	49644348@N05	False
1120	123016824@N05	137182042@N02	False
1121	123016824@N05	123465959@N03	False
1122	123016824@N05	100002810@N03	False
1123	123016824@N05	130345501@N04	True
1124	123016824@N05	41032277@N07	False
1125	123016824@N05	128155646@N03	False
1126	123016824@N05	101515123@N05	False
1127	123016824@N05	142589130@N03	False
1128	123016824@N05	134476331@N05	False
1129	123016824@N05	130111371@N08	False
1130	123016824@N05	35816048@N04	False
1131	123016824@N05	121592525@N07	False
1132	123016824@N05	164789084@N04	False
1133	123016824@N05	126375253@N05	False
1134	123016824@N05	145166983@N04	False
1135	123016824@N05	47530611@N07	False
1136	123016824@N05	97254568@N04	False
1137	123016824@N05	53144778@N07	False
1138	123016824@N05	129374916@N05	False
1139	123016824@N05	138316927@N02	False
1140	123016824@N05	126139693@N07	False
1141	123016824@N05	128144410@N02	False
1142	123016824@N05	128105704@N02	False
1143	123016824@N05	188721555@N08	False
1144	123016824@N05	128764348@N07	False
1145	123016824@N05	24457451@N02	False
1146	123016824@N05	71827716@N08	False
1147	123016824@N05	116240826@N08	False
1148	123016824@N05	76472162@N05	False
1149	123016824@N05	130628106@N05	False
1150	123016824@N05	190480974@N06	False
1151	123016824@N05	126537655@N04	False
1152	123016824@N05	78291975@N02	False
1153	123016824@N05	86098520@N06	False
1154	123016824@N05	114511233@N02	False
1155	123016824@N05	108374721@N02	False
1156	123016824@N05	131000719@N04	False
1157	123016824@N05	113213302@N04	False
1158	123016824@N05	129288724@N06	False
1159	123016824@N05	20913232@N06	False
1160	123016824@N05	187727556@N08	False
1161	123016824@N05	130273838@N04	False
1162	123016824@N05	129804286@N06	False
1163	123016824@N05	132631954@N03	False
1164	123016824@N05	165930193@N06	False
1165	123016824@N05	48718038@N05	False
1166	123016824@N05	56973744@N02	False
1167	123016824@N05	124040057@N08	False
1168	123016824@N05	128118451@N05	False
1169	123016824@N05	152487963@N02	False
1170	123016824@N05	190994029@N02	False
1171	123016824@N05	129119557@N08	False
1172	123016824@N05	28225853@N02	False
1173	123016824@N05	154403226@N07	False
1174	123016824@N05	125762887@N06	False
1175	123016824@N05	112365209@N03	False
1176	123016824@N05	80146590@N05	False
1177	123016824@N05	96667746@N04	False
1178	123016824@N05	112961910@N03	False
1179	123016824@N05	50713123@N07	False
1180	123016824@N05	127672303@N03	False
1181	123016824@N05	123445808@N07	False
1182	123016824@N05	23225846@N00	False
1183	123016824@N05	190549296@N02	False
1184	123016824@N05	127201607@N04	False
1185	123016824@N05	145895983@N08	True
1186	123016824@N05	58920438@N05	False
1187	123016824@N05	49966520@N03	False
1188	123016824@N05	98959316@N05	False
1189	123016824@N05	144370226@N08	False
1190	123016824@N05	127472381@N03	False
1191	123016824@N05	73996563@N00	False
1192	123016824@N05	131204729@N07	False
1193	123016824@N05	65424489@N05	False
1194	123016824@N05	141881632@N06	False
1195	123016824@N05	63736807@N06	False
1196	123016824@N05	131714359@N04	False
1197	123016824@N05	22513491@N06	False
1198	123016824@N05	97201328@N02	False
1199	123016824@N05	7387467@N04	False
1200	123016824@N05	129126894@N05	False
1201	123016824@N05	59772490@N08	False
1202	123016824@N05	183705039@N08	False
1203	123016824@N05	62280029@N08	False
1204	123016824@N05	17225150@N05	False
1205	123016824@N05	123747019@N03	False
1206	123016824@N05	66490057@N07	False
1207	123016824@N05	130844332@N06	False
1208	123016824@N05	101210010@N04	False
1209	123016824@N05	138652276@N06	False
1210	123016824@N05	139528851@N04	False
1211	123016824@N05	68934144@N04	False
1212	123016824@N05	87097108@N03	False
1213	123016824@N05	134007493@N06	False
1214	123016824@N05	73597887@N00	False
1215	123016824@N05	67141625@N03	False
